incident_id,incident_name,incident_latitude,incident_longitude,elevation,slope,aspect,hillshade,elev_stddev_1km
2ca11d45-8139-4c16-8af0-880d99b21e82, Bridge Fire,40.774,-122.309,342.11151123046900,36.0,46.0,105.0,38.39547623381280
094719ba-a47b-4abb-9ec5-a506b2b9fd23,River Fire,36.602575,-118.01651,1119.0697021484400,0.0,193.0,181.0,0.8687610396768190
58f89ff8-bd3e-4355-b1c0-8fa05c747d3f,Fawnskin Fire,34.288877,-116.941311,2408.295654296880,14.0,158.0,164.0,64.91990352484020
357ffc13-bef9-48eb-810f-c5de851972eb,Gold Fire,37.116295,-119.635004,488.00146484375,19.0,205.0,205.0,66.00691324743640
53122f0f-fefc-4dbf-b2d8-566b42ced66d,Panther Fire,40.190062,-121.595555,1367.605712890630,13.0,228.0,210.0,80.17402940354590
d8d1c943-7b5d-4885-9043-f41075d6eded,Silverado Fire,38.441792,-122.350844,65.76326751708980,2.0,157.0,177.0,49.46817198394210
64e4f81e-d872-44c4-ba8d-111fa77124ba,Yellow Fire,38.638828,-122.655616,253.77044677734400,16.0,276.0,230.0,41.64315955541870
a1b14be5-a8cf-4e40-8588-96becf4c5879,Summit Fire,34.288877,-116.941311,2408.295654296880,14.0,158.0,164.0,64.91990352484020
ca68f3c4-4906-4952-b794-4531d7da8369,Tres Pinos Fire,37.160346,-120.937494,26.2810001373291,0.0,0.0,180.0,0.725630110471385
5649e78d-7c26-4698-89a0-b0fa9a35cf78,306 Fire,39.514139,-122.560862,524.7078247070310,14.0,108.0,140.0,68.88660617903080
e2c4b308-9a2d-483b-8434-999bef9adc7c,Lytle Fire,34.1834,-117.4408,618.7884521484380,1.0,166.0,179.0,39.2792580970053
958ce6d2-97f9-4848-8620-d14ab87f329d,Gorgonio Fire,33.894055,-116.855019,924.6626586914060,24.0,318.0,229.0,112.86920511216700
e0d038e9-0926-4c05-8317-ec7075a04b12,Grand Fire,34.7861,-118.9411,2226.352294921880,27.0,109.0,103.0,75.88047340847980
e215290f-d0b4-48fd-be32-f599959347b1,54 Fire,33.655638,-116.161201,-30.43988609313970,0.0,155.0,180.0,1.4239548565797400
39af7eac-c188-411f-8c8a-d165c5fca4a9,Lake Fire,34.49149,-118.610044,391.9866027832030,27.0,246.0,255.0,24.649540629620700
2b765a08-c770-4b19-baa8-00dffe3fa838,Lilly 2 Fire,37.1927,-119.7917,485.0794677734380,18.0,248.0,232.0,48.864445573060200
f17c523c-bf01-4245-899b-7c2331096dae,Cottontail Fire,35.49864,-120.91375,170.51974487304700,17.0,85.0,129.0,56.80172265914600
a60e315c-23d5-4ba4-869c-5c1e22a25e7a,Cherry Fire,33.96201,-116.907213,997.63427734375,4.0,101.0,168.0,30.13063622205870
13850faa-5bab-4fd7-bac3-433ce9250c4d,Water Fire,33.9582,-116.6534,698.4251098632810,27.0,277.0,255.0,97.5739720027242
0b51d59b-457d-4a62-b066-55c2b8d400e2,Shelton Fire,38.04993,-120.90325,83.79681396484380,5.0,98.0,164.0,15.528432480684900
e077e091-f890-477c-b948-eb23774b432e,Border Fire,32.564465,-116.900368,194.60662841796900,10.0,202.0,192.0,43.63610247223870
859479e3-918c-42c6-bb74-5fdc17930a16,San Felipe Fire,33.12111,-116.52579,750.1547241210940,1.0,81.0,177.0,6.108508624623970
5b5ce06d-7ea9-4d28-b564-715fd0d04f3f,Homestead Fire,35.5123,-120.6368,319.4311218261720,5.0,353.0,182.0,38.3390358314827
9795afee-7e60-4ab3-b5c3-7df67f91c5f9,Smiley Fire,33.963591,-117.187934,623.5501098632810,10.0,227.0,204.0,39.306162102833200
07a5397c-a665-4f84-9a82-5f689cb2c8f3,General Fire,33.04458,-116.5209,1117.3878173828100,6.0,129.0,166.0,69.26803071233200
abc61995-8bea-4be1-aa49-ee378ab3baaa,White Fire,34.55048,-119.82429,293.96466064453100,1.0,169.0,179.0,24.318205459305100
794412f2-1ba2-4217-ac38-49272a96fb6f,Magic Fire,34.419284,-118.58688,373.6824645996090,10.0,345.0,188.0,22.810636858361900
cb5f34a0-177e-445d-9349-dd94063a01d0,Olive Fire,34.611824,-120.074655,187.2095184326170,6.0,176.0,179.0,8.477809754584510
213dc89e-9f29-4480-91a6-aec5fb694999,Branch Fire,35.15832,-120.05131,844.96728515625,11.0,346.0,189.0,88.63006723628940
98bfbb7c-8446-4e2e-a268-7e961353723c,Murphy Fire,37.91529,-120.33313,551.7197875976560,12.0,155.0,165.0,33.40672918699070
1a5192f1-bc99-4130-8683-381e0534b76a,Lone Fire,39.434183,-121.576804,46.443885803222700,1.0,202.0,181.0,4.125301375455340
5ce45b6c-81b5-422c-9078-8c68dd872c8a,Sonoma-Lake-Napa Unit Lightning Fires,38.4229,-122.0437,126.5894012451170,2.0,302.0,187.0,33.31210136874130
f9e85371-fc46-4f54-822c-7dcdaadde551,152 Fire,37.03776,-121.006939,123.2836456298830,9.0,42.0,160.0,23.291360539145600
dcb21e64-9d38-47c2-848b-e8e0dea5c2de,Lake Fire,38.99233,-122.703193,408.6741638183590,2.0,205.0,182.0,37.35835602289960
bf37805e-1cc2-4208-9972-753e47874c87,Powerhouse Fire,34.585595,-118.423176,809.1373291015630,23.0,310.0,234.0,59.842924342898400
2ad509e4-99f1-4e1a-81eb-839f772f9c45,Vasco Fire,37.775057,-121.737213,237.94924926757800,10.0,131.0,155.0,23.00344807662
e9505435-e861-4f33-9069-b0040fb2a135,Viper Fire,33.96936,-117.1265,669.6859741210940,38.0,267.0,255.0,47.29192090000680
369e41d4-75a6-4be0-a38a-5f7450553631,Northern California Lightning Activity,39.9845,-121.5747,1190.0802001953100,17.0,111.0,132.0,60.30520888644210
bf59bc5b-1398-4ae5-adef-6f61b9ee1b90,Roadrunner Fire,38.27783,-120.966016,92.37034606933590,9.0,48.0,160.0,13.546358738202900
7055a440-5d4c-4f58-bac9-2954ff6698a5,Revis Fire,37.169379,-119.75636,395.5665588378910,3.0,251.0,190.0,27.904057581225100
a2cfda2a-21c1-4e45-90b5-37d931b4a926,Clinton Fire,36.772425,-119.628389,110.4731674194340,0.0,233.0,181.0,1.5291631022582200
bb2eb175-43a3-4a5c-bff6-e3669e52c1d1,Carstens Fire,37.58202,-119.91071,1038.9375,11.0,161.0,169.0,74.06068692860060
fe47b1c2-b9c0-44be-8d10-f270056db35c,PFE Fire,38.729297,-121.380862,29.149097442627000,2.0,43.0,177.0,3.5727553934083400
953f17a1-2034-467b-b48c-28da1a9af60e,Michelle Fire,36.763367,-119.558244,118.58330535888700,0.0,58.0,180.0,1.1896889738733200
2d1f0c40-92e7-4540-991b-d353ed68ec6c,Palmyrita Fire,34.001745,-117.302057,420.0074157714840,28.0,62.0,106.0,101.29754056714300
05d0fed7-8502-4a6f-9c5c-b9cee0e75408,Rolling Fire,37.015575,-119.78106,148.94815063476600,0.0,227.0,181.0,5.335891070019200
2b403f03-fe84-450a-90b7-befb8acc7e70,California Fire,38.08744,-122.13802,24.6677303314209,5.0,152.0,173.0,18.36927530572320
15e7e15d-f707-473e-b0f3-6534cfd845b7,Sierra Fire,37.03087,-119.463757,588.37548828125,5.0,299.0,195.0,64.42469660739280
23ec2f69-da30-4983-80c2-1f04bfea6f9a,George Fire,36.7218,-119.2248,506.2512512207030,3.0,314.0,186.0,19.046931215235200
d489b45e-dcba-4eaa-8bb5-6a23255562da,Mount Fire,38.98058,-122.81796,444.2845153808590,2.0,243.0,187.0,42.62734355071190
6011819c-19ac-46c2-aa48-0ee8be0e48c0,Mills Fire,34.071556,-117.048397,865.6478881835940,22.0,204.0,208.0,44.19286588565730
95399a9c-8b3e-4413-9f56-5ed57d3d81b3,Concord Fire,39.90465,-121.74367,658.2627563476560,20.0,281.0,241.0,80.56749887701200
58317b8d-7f4d-466f-b2c7-035c25fb00f0,Freeman Fire,36.1531,-120.8973,381.7290954589840,37.0,270.0,255.0,58.30020239046000
522114fe-ada8-49a9-9bb2-5891103ff0ca,Kirker Fire,37.96866,-121.91453,301.1544189453130,28.0,112.0,101.0,72.96098887998040
42690ee2-a5ed-4320-9a55-d5ff3d1a80f5,Northern Region July Lightning,39.9845,-121.5747,1190.0802001953100,17.0,111.0,132.0,60.30520888644210
8b51033d-abc6-4ea4-8983-990ad4e1c45e,Fox Fire (formally 3-7 Fire),41.2415,-121.035,1413.7818603515600,7.0,206.0,191.0,53.29145063733880
c94959d7-eb88-4724-8feb-ba0662afca10,Vina Fire,40.012398,-122.079871,67.35952758789060,5.0,258.0,194.0,8.97486625655535
07fb8b11-f39b-4cd0-8a27-2d4fef7fe680,Grant Fire,37.7393,-121.5869,99.66570281982420,3.0,37.0,175.0,14.06090193170570
4c04a4e5-f580-4e62-bb53-2575c72d29dc,Fallon Fire,37.74241,-121.86216,195.89295959472700,18.0,169.0,170.0,34.921942461865800
ee19b2ec-a96a-4738-994e-fb3ea016e053,Chariot Fire,32.95435,-116.47381,940.9776611328120,22.0,66.0,119.0,112.13695264853000
a97d2b3a-3a53-424f-852c-5f1b8d199cc3,Adelaida Fire,35.62743,-120.83417,451.3337097167970,7.0,292.0,199.0,31.06618900929120
397ed8e6-6088-4e03-9316-8f50c65a83be,McGanney Fire,39.206,-121.31634,219.29234313964800,6.0,98.0,163.0,50.15676312122880
3f64fc8a-8870-4e64-b60a-3e13c8532acd,Fiddler Fire,40.373,-122.7338,413.8836364746090,15.0,181.0,181.0,29.59314862615030
d778a3f0-2d23-43c1-b9bc-1ea33898fab2,Kyburz Fire,38.774,-120.298,1230.4259033203100,8.0,340.0,189.0,76.24246212808880
e779a754-29fd-472f-8d29-46cfee32d3c2,Uvas Fire,37.1438,-121.7804,221.0699920654300,2.0,65.0,174.0,44.97478187986690
873074c8-4b6d-417b-a78c-1d1430027805,Diablo Fire,37.436,-121.1955,288.48797607421900,30.0,77.0,92.0,51.31436586473100
a3149fec-4d48-427c-8b2c-59e8b79d59db,Mountain Fire,33.7095,-116.72885,1366.550048828130,13.0,326.0,203.0,29.785650553654100
ed51bbd2-6f8e-4f46-9073-3673a583fada,Silverwood Fire,34.316,-117.352,999.8364868164060,8.0,226.0,199.0,22.999784056416300
c6cfeed9-55bb-4fdb-8a52-e4d947dba721,Flume Fire,32.612773,-116.707335,274.93994140625,9.0,166.0,174.0,63.782151318956
bee8c339-4f26-4b78-a5b4-a8a0ebdb8786,Aspen Fire,37.279,-119.318,1150.468505859380,13.0,194.0,190.0,142.0518518124250
ba76c009-09c9-497c-b923-1ac8cf05c20d,Salmon River Complex,41.32,-123.176,603.4859619140630,7.0,42.0,166.0,90.41582089255080
0b51d3d5-bb3a-426d-9c12-c1878a01d7cf,Branch Fire,39.6612,-121.50354,343.3011779785160,27.0,232.0,246.0,67.4851562876312
d48a839f-d8da-44d7-9b35-b9f61aa28c61,Redlands Fire,33.990128,-117.164997,565.6610717773440,33.0,89.0,82.0,59.68480931244640
0658b1f8-5323-4152-b6d1-b208736587db,Relay Fire,33.91027,-116.99895,800.5186767578130,6.0,220.0,193.0,25.559965454518200
86faecab-ed3a-4fce-95cf-89433a825c72,Water Fire,34.90327,-118.93388,1216.630859375,24.0,115.0,115.0,164.94145270492500
f1d7f375-8aa3-4cb5-a864-bae9bb90cbd1,Pratt Fire,38.980846,-123.067671,226.79200744628900,9.0,156.0,169.0,34.09394082561620
591a56a5-e9c0-45a0-96bd-34098588c39b,Rancho Fire,34.882,-118.9194,1228.2012939453100,37.0,29.0,127.0,166.55137617961400
4423899b-6197-4ef5-9f73-bca1763f17e6,Paskenta Fire,39.961309,-122.330879,133.0294647216800,1.0,134.0,179.0,8.138203211502980
c9b5d1ff-c042-4b39-8bac-b10fb6fc6c13,Lakeville Fire,38.17693,-122.51253,43.49901580810550,4.0,118.0,170.0,21.564558553464600
4630e9ce-88ec-4159-9bc9-25ff5f8216cc,50 Fire,38.63987,-121.08438,220.11917114257800,12.0,184.0,183.0,20.00225161848920
8fb3a438-3146-4b8d-8f20-bfa8d6610f84,Heacock Fire,33.9634,-117.2508,531.7991943359380,3.0,188.0,182.0,11.781624232938300
2b300dd5-4474-4b8a-9b4c-3a3014afe27d,Gilman Fire,33.94528,-117.09306,636.5994262695310,17.0,44.0,143.0,33.73238248319910
68dadbb3-6a63-483a-add9-491a69d9e0ad,Chuckwagon Fire,37.965364,-120.696362,292.0381774902340,14.0,187.0,186.0,15.038580740143900
1e8441c2-f426-40b4-9f4f-3de9f7e232b9,Power Fire,38.25108,-120.02778,1197.38525390625,22.0,309.0,233.0,136.14042192982300
4867ac70-663e-48f4-b9ae-ca0a486234ca,Falls Fire,33.62236,-117.40288,768.3829956054690,12.0,148.0,161.0,67.78559674609660
ac568737-dae6-4050-b1f4-62ab1f9ec930,Tram Fire,38.838,-116.61,2968.486572265630,25.0,344.0,201.0,94.61027296013130
b5b63934-923d-4504-a9b1-75c885477a8d,Indian Fire,39.1591,-122.5906,452.667236328125,5.0,11.0,178.0,85.40030253634180
c400203b-a7fd-4bd8-803a-f3c74bc32a2b,Silver Fire,33.86157,-116.90427,906.9918212890620,26.0,183.0,184.0,49.73922884359760
f3dcbca8-f8ed-46d0-8f6e-9c7fc2fb03e6,Corral Complex,41.035,-123.488,1466.94970703125,18.0,205.0,204.0,100.04477329798900
e16c204e-58d6-4f78-bc97-729b16ef9f83,Cottonwood Fire,41.923323,-122.578393,708.3243408203130,1.0,60.0,176.0,21.38366924045330
db009f8f-8b9d-44bb-a3f6-83f319c84d72,Union Fire,38.682378,-120.839075,512.8634033203130,1.0,315.0,182.0,11.048070954448400
62eabea3-40be-497d-94e4-150f011b925f,Sharp Fire,34.35,-117.62,1801.89697265625,8.0,305.0,200.0,80.13563086485290
0537a175-8fe9-4f5f-b56f-77848fa195f4,Cloverdale Fire,40.473356,-122.48259,271.78594970703100,2.0,93.0,174.0,10.07123760337210
0758e1c0-95ea-47e7-b5c1-5f3ea96bc664,Swedes Fire,39.446268,-121.38236,384.0060729980470,3.0,177.0,180.0,18.2928109802178
8213f5c7-34fa-403b-a4bc-da2ace6e6625,American Fire,39.12,-120.65,1343.5087890625,21.0,253.0,241.0,141.15747806668900
2b84c8a2-e2e8-45a2-9221-e8075608c218,Coyote Fire,40.88886,-120.958126,1528.5838623046900,6.0,141.0,169.0,24.493696044388000
f23f8148-6ec4-4885-9729-0dad7c744485,Pierce Fire,33.570291,-116.10815,-57.14961624145510,0.0,231.0,181.0,1.0309272439979800
ae025ba5-8b5d-48de-ad5e-3037de3d18e9,Double Fire,39.013682,-122.491894,471.7796630859380,18.0,69.0,128.0,62.11058660806310
10445e2c-979d-49a2-82c2-c3789bd2449a,Bridges Fire,38.06231,-120.45233,510.5837097167970,29.0,91.0,93.0,86.8158112835469
c7f05927-66a4-403c-9048-aeb42eca0211,Cleghorn Fire,34.287,-117.451,901.5563354492190,22.0,149.0,146.0,65.77215542977280
92af9783-eda9-4186-afe9-447f61a92636,Clover Fire,40.498332,-122.535496,309.1929931640630,11.0,146.0,160.0,9.697217325183660
5015b3c2-2bae-4cce-9bf8-f1b25b0ce1e6,Plumas Lightning Complex (Hough),40.00842,-120.764666,1602.566162109380,36.0,322.0,246.0,190.0303402771600
5421868e-52ba-4737-8169-325e0aa040e4,Shirley Fire,35.707,-118.588,1716.2989501953100,21.0,46.0,134.0,158.3800230585890
f21a41c6-0905-4531-9bdf-2456d0051eed,Burney Lightning Series (Warner Fire),40.5445,-121.3754,1951.5213623046900,3.0,190.0,182.0,18.031982361400500
f7358513-329f-4dba-8980-4cd3a19b469a,Sierra Fire,34.2,-117.417,616.6476440429690,2.0,232.0,185.0,41.62821845174330
956dbcf6-db40-4b61-b235-4ede14738f1e,Deer Fire,40.04263,-121.85397,579.8961181640630,19.0,26.0,154.0,52.119155835300000
b202bd85-c5ef-4bdf-8270-d556f95c3742,Gobblers Fire,34.302,-117.598,1791.1234130859400,38.0,164.0,149.0,79.06150619392340
a4de6058-c68c-4924-bfb5-dc8ecc3b54c0,Fish Fire,36.208,-118.444,1944.2874755859400,13.0,208.0,199.0,40.4737838396376
fea7802f-ba70-450a-9ad1-96e2751293a9,Empire Fire,38.89555,-120.84716,731.3353881835940,14.0,233.0,214.0,25.20234701205320
b5109726-5e91-4c10-96f8-2a5bb72e5a59,Little Fire,33.642,-116.706,1637.7877197265600,14.0,189.0,187.0,62.06443734090460
b30ee931-f349-4d21-a38a-d346c516b104,Chestnut Fire,37.667295,-122.427285,77.79778289794920,32.0,210.0,228.0,54.47073898842220
e33b2d80-7fec-4470-9e79-440d349b0d95,Morgan Fire,37.90757,-121.882582,303.42340087890600,16.0,337.0,200.0,63.31896614453580
d332a628-6290-4e91-b8d0-4dc663b80c38,Angora Fire,36.258,-118.459,2621.80517578125,26.0,238.0,247.0,178.40670926648400
31f21c59-8a94-4b17-91aa-88ca14817162,Liveoak Fire,34.003151,-117.106075,674.7100830078130,4.0,353.0,182.0,30.884709561251900
eb5a3f2a-0c25-417a-af78-bb0d643247c7,Madre Fire,34.149,-117.908,224.20362854003900,17.0,281.0,231.0,53.2256007038122
308ce8d5-67c8-4edb-9e2f-bf6295f98d7e,Davis Creek Complex,41.73325,-120.375,1472.3787841796900,0.0,300.0,182.0,8.181584062800960
1476673c-df55-4c39-b117-d9d067f8a020,Tyler Fire,39.333401,-121.107022,630.9986572265630,11.0,355.0,183.0,17.979557246094100
dd374f36-e7cb-4a48-91ee-e8be101e0f88,Centerville Fire,39.731878,-121.713938,300.81402587890600,3.0,293.0,188.0,61.81229976119730
0875cf4e-9948-45ed-a76d-d74564319b49,Rail Fire,41.569,-120.959,1588.970703125,4.0,103.0,169.0,17.749159253684300
5fb18d4d-213f-4d83-a179-daaf11939e78,Rim Fire,37.857,-120.086,784.506103515625,43.0,91.0,57.0,166.5959119077450
f6f6fefa-ac4e-466f-815e-492416e37b98,Lyon Fire,32.710918,-116.746023,720.09326171875,7.0,332.0,191.0,68.49493457671180
51e00abb-53d0-4014-9224-2a853b1d6bcf,Lakeshore Fire,38.9777,-122.683,408.9159240722660,8.0,188.0,184.0,46.71623883757270
ac469123-da14-4821-b824-c6cf66138514,Creek Fire,35.4393,-120.8358,75.44735717773440,5.0,148.0,172.0,33.32076198543040
b20a2031-12c9-4e9c-9f44-ac82c26e6c66,Highland Fire,38.9252,-122.966,833.119873046875,18.0,107.0,127.0,29.824750314206400
1f94fce5-49a5-4220-bc99-f003ab4d3e60,Putah Fire,38.628,-122.289,137.70877075195300,7.0,212.0,192.0,16.21786734787020
1460f2d9-853b-4901-bed3-ac196e00bb3a,Crane Fire,38.34599,-122.6503,88.78242492675780,11.0,240.0,211.0,20.027069579059800
9fb847ce-44c7-4a11-a733-a6cc82838671,DeLuz Fire,33.341,-117.3092,100.35321044921900,7.0,317.0,196.0,23.27291851903210
d922e7c8-814a-412b-a40b-53072d0983ea,Summit Fire,39.439,-121.497,132.35032653808600,17.0,121.0,136.0,13.261655595466900
9a110003-2f4c-4ac7-a3e5-b4e713f8d1fe,Baker Fire,33.7655,-117.6649,399.4073181152340,18.0,299.0,230.0,42.25233261148490
0aa08938-eaab-4a60-8891-946197328f94,Capay Fire,38.67479,-122.08725,129.22584533691400,23.0,237.0,238.0,26.341584972060900
29a2efda-c28f-4a41-9c6d-8cb8f763d464,Dersch Fire,40.483662,-122.140914,145.9746551513670,2.0,317.0,184.0,13.958753268334300
587c03e3-4831-47c1-8c03-c08176e91b11,Toro Fire,35.457978,-120.751555,324.42742919921900,2.0,66.0,176.0,43.81038874422630
20ba8b6b-78d4-46a7-995b-d8fa38cbf3b8,Cantwell Fire,38.882214,-122.567525,457.2974853515630,2.0,15.0,178.0,43.717487551056300
79d476e5-0b4d-48e2-a105-2bba5c1140e9,Silverado Fire,38.382,-122.311,19.609220504760700,1.0,242.0,182.0,23.798512752475000
0adb968c-eb85-41c5-8e08-04c0ec386c79,Wheeler Fire,34.384,-119.13249,284.40460205078100,19.0,281.0,237.0,40.94224984479830
e9e43213-b2fc-47bc-92cd-117ccd6e4780,Retek Fire,39.0442,-123.1478,169.62844848632800,0.0,128.0,179.0,19.982313079676900
b4bc1480-cbb8-4ef2-8d5f-88a496d21d10,McCabe Fire,38.8167,-122.8498,502.4366760253910,23.0,189.0,192.0,152.56526964064400
3f3e234c-04e1-4941-a79f-23ddc419bf59,Bruner Fire,39.0448,-122.7656,607.6593017578130,10.0,103.0,149.0,88.98796094663420
720f1d0a-81b7-4a00-85db-be3d9587ea3e,Dam Fire,38.9289,-122.5818,416.0290832519530,21.0,67.0,122.0,34.38195507230260
7a168690-06e5-4056-97c8-73b834204744,Grant Fire,37.342186,-121.717706,481.2379760742190,2.0,24.0,177.0,24.272551451507900
353e7df7-440c-4c41-a27c-b35bb1e2831c,Campbell Fire,40.134597,-121.790183,989.5230712890620,7.0,197.0,187.0,53.20932075125570
1fe0ea01-23e8-47a1-8fbd-ced6cf655e4d,Colby Fire,34.1703,-117.8816,480.1324462890630,42.0,279.0,255.0,137.20250814982100
6d75c6a4-12cb-4f18-8951-f2737e980916,Red Fire,40.884415,-123.773779,870.8440551757810,15.0,343.0,194.0,83.9198881601953
d529636e-33d0-484b-9c6f-093ba33736b7,Lake Fire,36.8266,-119.3415,174.1888885498050,0.0,322.0,181.0,32.1619931253998
a67fe9bc-b8ec-4ed1-a2e8-06623aab7039,Gun Fire,32.81,-116.49,1245.4615478515600,29.0,285.0,255.0,103.75268379624700
cb580f06-5d43-46aa-8b2c-f2b5a21eff02,Encinal Fire,36.6313,-121.4819,121.96036529541000,4.0,164.0,177.0,23.37399041945570
edff6f87-80b8-4c0d-8f6a-45c6e798b7fa,Van Buren Fire,33.5982,-116.1985,-35.09492111206060,0.0,145.0,180.0,1.6673901028165000
1faad916-32b9-4cd0-94b8-dacfe71fa9f8,Bridges Fire,37.399,-118.352,1249.1190185546900,1.0,223.0,182.0,3.9725548672517100
13bfff2c-cb2f-4ed9-a7f8-6985646a2d5d,Etiwanda Fire,34.169346,-117.547374,689.6088256835940,6.0,174.0,178.0,63.11636721973150
d5cb2477-6627-4ef6-bab1-d0eecc4ad12a,Jacumba Fire,32.665,-116.222,937.91748046875,11.0,109.0,148.0,61.71060807956200
9e5ee790-ee7e-4b40-b300-7a3046901162,Bernardo Fire,33.003,-117.133,90.9492645263672,3.0,240.0,188.0,22.59340202682070
91c3081d-33b4-46f2-8774-032c57f0f6a2,San Lucas Fire,36.103,-121.117,271.4090576171880,25.0,154.0,147.0,55.85885266688490
d08b0c4e-35d3-43fb-8af8-1756b1789172,Miguelito Fire,34.609,-120.454,174.90919494628900,5.0,89.0,165.0,42.80717095821770
2b35bd0d-169f-4a81-835b-13bf527031a6,Tomahawk Fire,33.3529,-117.284889,181.83712768554700,12.0,333.0,197.0,22.40824260156470
b0b5efed-3edc-4a4b-97c8-95a79d12d0c6,San Mateo Fire,33.417572,-117.550567,35.364559173584000,1.0,239.0,183.0,67.62873213963200
ebea3cc2-c0ad-4de2-829a-0b544183461b,Highway Fire,33.312,-117.162,202.6036529541020,30.0,95.0,91.0,70.11576226043380
2c241790-d062-4b15-9a25-8e511c0febab,Fiddler Fire,40.39,-122.721,427.2801513671880,6.0,156.0,173.0,38.26166247076030
1b1cba8f-7893-4eea-82d9-dc78663fd911,Cocos Fire,33.1137,-117.1599,369.537841796875,13.0,300.0,216.0,75.89121928359190
cc18296d-573a-4737-8e4e-1221d75d1e7b,Poinsettia Fire,33.1109,-117.279,69.59044647216800,6.0,95.0,163.0,17.74174133032170
b454456c-1fa9-4766-b179-6df36b4d844b,Indian Fire,39.1647,-122.5983,560.4370727539060,26.0,218.0,229.0,100.1514339086470
1a0bbf7e-7f9b-4359-9c91-85dec2e2869a,59 Fire,37.76617,-120.45087,340.1399841308590,2.0,202.0,183.0,13.707954747754000
b5d32131-cf00-4e34-9e08-b74d68a3174f,Hetch Hetchy Fire,37.787,-120.452,370.7920837402340,16.0,39.0,149.0,37.495854343246600
ccc2ec2b-4941-4bbd-ae60-be6706d97f13,Hall Fire,36.742747,-119.241493,499.0034790039060,9.0,163.0,172.0,29.65187658033910
857e832f-17bd-4ad2-8789-99b003187049,Morgan Fire,36.991825,-119.525506,268.67498779296900,4.0,6.0,179.0,20.770984694224100
50567f4a-c56d-4d73-9855-f5d81fa74025,Haigh Fire,37.7103,-120.197,513.3519287109380,0.0,180.0,180.0,27.232517089932800
8ede9823-938e-4786-97b8-a0f42b852cb2,Shirley Fire,35.70683,-118.555527,2056.78076171875,29.0,333.0,219.0,77.55020248969890
724209e0-12b0-4d49-b798-8ccacf95e668,Tehama Fire,40.009827,-122.345078,159.61801147460900,7.0,259.0,202.0,10.21074126232060
06ae83a9-125e-4cf5-826e-8b541b2308fd,Oak Fire,38.058,-120.66,549.400146484375,29.0,32.0,134.0,100.66507909977600
2437bb57-1d09-4892-8c26-a60661dae1d9,Butts Fire,38.664,-122.454,279.8406066894530,22.0,197.0,200.0,44.30787044098620
da607cd1-32fc-44c0-bd7a-ba14ad0a14cc,Bible Fire,38.608336,-120.703238,620.2252197265630,2.0,87.0,174.0,23.300401128354200
3a1fab73-882a-478c-b289-504497db4d64,Bully Fire,40.4314,-122.750788,512.5980834960940,20.0,100.0,119.0,64.9084117177293
756d8f5b-bc05-4741-a5a3-3b20ca21906d,Monticello Fire,38.512,-122.104,155.6713409423830,53.0,329.0,254.0,101.81395006861400
00089805-cdee-4607-8b67-1653bee463bc,Gulch Fire,41.489,-120.904,1437.9560546875,8.0,224.0,197.0,44.09699636928840
8f48a8a9-facf-49e8-92dc-ea1147e53792,Modoc Lightning Complex,41.89,-120.79,1558.173828125,0.0,35.0,180.0,9.160302026239510
62c2a563-1768-4c94-ac71-694a553cfdf8,West Fire,40.41,-123.24,992.16259765625,16.0,184.0,184.0,40.39251953875940
d2623c2c-ff3d-419e-a129-b3aa542c05c4,Banner Fire,33.078948,-116.576454,1158.0205078125,45.0,121.0,71.0,117.7551661910490
dc1a83b0-500c-440f-85d7-7090884f5487,Marsh Fire,37.5359,-121.5118,744.2396850585940,27.0,28.0,141.0,42.46518532109930
0bc42201-27c2-4b3d-a329-ce44bc1261d9,Cassel Fire,40.5719,-121.3415,2443.96484375,22.0,77.0,113.0,66.8301055771943
1df51ee3-c15a-4266-bf3d-d52272189cff,Interlake Fire,35.8218,-121.0226,401.3818359375,13.0,39.0,156.0,39.43091237661590
61506ea2-3f16-4aa6-ba54-d7788c3a2b35,Hutto Fire,39.1871,-121.2687,369.95751953125,13.0,159.0,166.0,33.57451683867880
dcbc7afb-cdef-49a3-822e-20bbaa86a5d0,Dry Fire,40.6569,-122.2215,176.75323486328100,1.0,349.0,181.0,11.835048754625600
45abd556-f41f-4507-91a5-1cf2f751bb4c,Nicolls Fire ,35.642,-118.15,1774.660888671880,36.0,308.0,255.0,84.59528681854880
9c21bb74-e919-403c-8a43-05f561669e4e,Wildlife Fire,39.4664,-121.6129,38.0241584777832,5.0,296.0,195.0,3.9807840175265600
4d07ccc3-32be-4a1d-acac-18333884c97d,Sand Fire,38.5691,-120.7819,398.8412170410160,16.0,62.0,137.0,50.47114861616200
045a1a18-72e4-4579-b64c-f34b33a1031b,Bald Fire,40.901,-121.368,1349.566650390630,31.0,41.0,120.0,137.13599884434400
e3b7143d-6faa-4962-9fe5-c2d1559c5d20,Day Fire,41.1336,-121.2144,1278.99609375,4.0,221.0,188.0,23.879069185988400
3b2609f0-b3a2-493c-bf66-c5b5f64409f8,Oregon Gulch Fire (part of the Beaver Complex),42.048,-122.345,1063.0860595703100,2.0,183.0,181.0,27.30046315865150
60ea04ec-5f5e-4a49-8fbc-fa50c17a1199,Eiler Fire,40.72,-121.562,1951.1212158203100,1.0,269.0,183.0,27.403782250676300
9d3fb01e-c29e-436a-82f8-c110a0b35179,Coffee Fire,41.141,-122.805,1516.0087890625,31.0,89.0,87.0,130.9592011460040
